id,fecha,tipo_proceso,canal,tiempo_ciclo,costo,errores,prioridad,responsable,etiqueta_clase,tipo_proceso_encoded,canal_encoded,prioridad_encoded,responsable_encoded,tiempo_ciclo_norm,costo_norm,errores_norm,mes,dia_semana,trimestre,costo_por_error,tiempo_vs_mediana
PROC03104,2024-01-03 04:55:00,Pagos,API,27.2,44.27,0,Alta,Ana,Manual,3,0,0,0,-0.1075655450103084,-0.7981823100849076,-0.7128235214731489,1,2,1,0.0,1.2651162790697674
PROC03105,2024-01-04 09:37:00,Logística,Manual,106.9,165.07,0,Alta,María,Manual,2,2,0,3,2.540915408396789,0.9157702380308161,-0.7128235214731489,1,3,1,0.0,4.972093023255814
PROC03106,2024-01-04 11:57:00,Soporte,API,4.4,296.35,0,Alta,Carlos,Manual,4,0,0,1,-0.8652238353199924,2.778416682704924,-0.7128235214731489,1,3,1,0.0,0.2046511627906977
PROC03107,2024-01-06 03:47:00,Logística,Web,25.2,194.77,2,Alta,Juan,Manual,2,4,0,2,-0.1740267985462456,1.337164200605626,2.1361913525202523,1,5,1,97.385,1.172093023255814
PROC03108,2024-01-06 23:25:00,Facturación,Web,48.0,62.18,0,Media,Carlos,Manual,0,4,2,1,0.5836314917634384,-0.54406898113828,-0.7128235214731489,1,5,1,0.0,2.2325581395348837
PROC03109,2024-01-02 09:34:00,Soporte,API,22.4,294.91,0,Media,Juan,Manual,4,0,2,2,-0.2670725534965577,2.757985460277055,-0.7128235214731489,1,1,1,0.0,1.041860465116279
PROC03110,2024-01-01 23:01:00,Pagos,Web,2.9,153.82,0,Media,Ana,Manual,3,4,2,0,-0.9150697754719453,0.7561513128130852,-0.7128235214731489,1,0,1,0.0,0.13488372093023254
PROC03111,2024-01-01 18:18:00,Facturación,API,26.2,26.42,1,Alta,Sofia,Manual,0,0,0,5,-0.140796171778277,-1.0514443380970406,0.7116839155235517,1,0,1,26.42,1.2186046511627906
PROC03112,2024-01-03 09:06:00,Pagos,Sistema,28.4,14.95,1,Baja,Carlos,Manual,3,3,1,1,-0.06768879288874612,-1.214184700074585,0.7116839155235517,1,2,1,14.95,1.3209302325581396
PROC03113,2024-01-03 12:55:00,Facturación,Web,39.1,144.93,0,Baja,María,Manual,0,4,1,3,0.28787891352851797,0.6300168910188074,-0.7128235214731489,1,2,1,0.0,1.8186046511627907
PROC03114,2024-01-06 12:18:00,Pagos,Web,43.0,72.07,0,Baja,Sofia,Manual,3,4,1,5,0.41747835792359544,-0.4037462104357593,-0.7128235214731489,1,5,1,0.0,2.0
PROC03115,2024-01-07 07:41:00,Pagos,API,44.2,25.4,1,Media,Ana,Manual,3,0,2,0,0.45735511004515783,-1.065916453983448,0.7116839155235517,1,6,1,25.4,2.0558139534883724
PROC03116,2024-01-01 03:07:00,Pagos,Sistema,32.7,69.14,1,Baja,Carlos,Manual,3,3,1,1,0.075202902213519,-0.4453180727369105,0.7116839155235517,1,0,1,69.14,1.5209302325581397
PROC03117,2024-01-04 18:09:00,Inventario,Manual,7.3,173.89,0,Alta,Sofia,Manual,1,2,0,5,-0.7688550176928834,1.040911475401517,-0.7128235214731489,1,3,1,0.0,0.3395348837209302
PROC03118,2024-01-02 10:52:00,Logística,Email,15.5,46.12,0,Baja,Juan,Manual,2,1,1,2,-0.49636387819554095,-0.7719338646046585,-0.7128235214731489,1,1,1,0.0,0.7209302325581395
PROC03119,2024-01-02 11:30:00,Inventario,Web,44.9,44.96,1,Baja,Sofia,Manual,1,4,1,5,0.48061654878273574,-0.7883923493382201,0.7116839155235517,1,1,1,44.96,2.088372093023256
PROC03120,2024-01-04 15:22:00,Pagos,Sistema,92.0,68.43,0,Baja,Ana,Manual,3,3,1,0,2.0457790695540568,-0.45539180046176275,-0.7128235214731489,1,3,1,0.0,4.27906976744186
PROC03121,2024-01-06 22:29:00,Logística,Web,2.5,76.24,0,Media,Juan,Manual,2,4,2,2,-0.9283620261791327,-0.34458079548838705,-0.7128235214731489,1,5,1,0.0,0.11627906976744186
PROC03122,2024-01-04 22:07:00,Soporte,Web,23.0,58.51,0,Baja,Sofia,Manual,4,4,1,5,-0.24713417743577648,-0.5961402216315309,-0.7128235214731489,1,3,1,0.0,1.069767441860465
PROC03123,2024-01-04 14:25:00,Facturación,Email,11.2,125.98,1,Baja,Pedro,Manual,0,1,1,4,-0.6392555732978059,0.36114767920760726,0.7116839155235517,1,3,1,125.98,0.5209302325581395
PROC03124,2024-01-05 00:16:00,Pagos,Email,7.7,136.21,1,Alta,María,Manual,3,1,0,3,-0.755562766985696,0.5062944885389307,0.7116839155235517,1,4,1,136.21,0.3581395348837209
PROC03125,2024-01-06 11:53:00,Facturación,Web,21.1,74.29,1,Alta,Juan,Manual,0,4,0,2,-0.3102723682949168,-0.37224807585946024,0.7116839155235517,1,5,1,74.29,0.9813953488372094
PROC03126,2024-01-06 05:47:00,Facturación,Web,27.9,43.56,0,Alta,Carlos,Manual,0,4,0,1,-0.08430410627273041,-0.8082560378097599,-0.7128235214731489,1,5,1,0.0,1.2976744186046512
PROC03127,2024-01-06 10:23:00,Inventario,Web,0.3,51.78,2,Media,Pedro,Manual,1,4,2,4,-1.0014694050686637,-0.6916278097840045,2.1361913525202523,1,5,1,25.89,0.013953488372093023
PROC03128,2024-01-06 02:35:00,Logística,Web,45.5,207.67,0,Alta,Ana,Manual,2,4,0,0,0.5005549248435169,1.520193901521957,-0.7128235214731489,1,5,1,0.0,2.116279069767442
PROC03129,2024-01-05 11:45:00,Facturación,Web,51.4,291.76,1,Alta,Carlos,Manual,0,4,0,1,0.6966156227745316,2.7132921612160894,0.7116839155235517,1,4,1,291.76,2.3906976744186044
PROC03130,2024-01-02 00:57:00,Logística,Sistema,101.0,21.18,1,Urgente,Ana,Manual,2,3,3,0,2.344854710465774,-1.1257912863762325,0.7116839155235517,1,1,1,21.18,4.6976744186046515
PROC03131,2024-01-02 18:35:00,Logística,Manual,6.0,27.68,0,Baja,Pedro,Manual,2,2,1,4,-0.8120548324912427,-1.0335670184726546,-0.7128235214731489,1,1,1,0.0,0.27906976744186046
PROC03132,2024-01-04 18:09:00,Soporte,Manual,27.1,50.81,0,Baja,Carlos,Manual,4,2,1,1,-0.11088860768710519,-0.7053905082249999,-0.7128235214731489,1,3,1,0.0,1.2604651162790699
PROC03133,2024-01-03 01:11:00,Facturación,Manual,16.7,211.16,0,Baja,Juan,Manual,0,2,1,2,-0.4564871260739787,1.5697112392117243,-0.7128235214731489,1,2,1,0.0,0.7767441860465116
PROC03134,2024-01-01 20:38:00,Soporte,API,12.2,58.37,0,Alta,Sofia,Manual,4,0,0,5,-0.6060249465298374,-0.5981265904786849,-0.7128235214731489,1,0,1,0.0,0.5674418604651162
PROC03135,2024-01-07 08:45:00,Pagos,Manual,25.0,125.57,1,Media,Carlos,Manual,3,2,2,1,-0.1806729238998393,0.3553304561552276,0.7116839155235517,1,6,1,125.57,1.1627906976744187
PROC03136,2024-01-04 06:47:00,Inventario,API,45.8,69.1,1,Media,María,Manual,1,0,2,3,0.5105241128739074,-0.4458856066932403,0.7116839155235517,1,3,1,69.1,2.130232558139535
PROC03137,2024-01-03 18:05:00,Facturación,Web,0.7,51.88,0,Media,Juan,Manual,0,4,2,2,-0.9881771543614762,-0.6902089748931802,-0.7128235214731489,1,2,1,0.0,0.03255813953488372
PROC03138,2024-01-04 22:46:00,Facturación,API,104.6,65.65,0,Alta,María,Manual,0,0,0,3,2.4644849668304607,-0.49483541042667756,-0.7128235214731489,1,3,1,0.0,4.865116279069767
PROC03139,2024-01-07 10:02:00,Inventario,API,49.8,25.57,1,Alta,Carlos,Manual,1,0,0,1,0.6434466199457818,-1.063504434669047,0.7116839155235517,1,6,1,25.57,2.316279069767442
PROC03140,2024-01-03 13:41:00,Pagos,Manual,41.7,136.79,0,Media,Carlos,Manual,3,2,2,1,0.37427854312523634,0.5145237309057112,-0.7128235214731489,1,2,1,0.0,1.9395348837209303
PROC03141,2024-01-02 22:20:00,Facturación,Sistema,42.9,42.94,1,Alta,Ana,Manual,0,3,0,0,0.41415529524679856,-0.8170528141328705,0.7116839155235517,1,1,1,42.94,1.9953488372093022
PROC03142,2024-01-06 03:18:00,Facturación,API,14.8,47.4,2,Baja,Carlos,Manual,0,0,1,1,-0.519625316933119,-0.7537727780021078,2.1361913525202523,1,5,1,23.7,0.6883720930232559
PROC03143,2024-01-02 02:28:00,Inventario,Manual,41.8,38.05,0,Media,Juan,Manual,1,2,2,2,0.377601605802033,-0.8864338402941775,-0.7128235214731489,1,1,1,0.0,1.9441860465116279
PROC03144,2024-01-02 15:28:00,Facturación,Web,14.7,232.24,1,Alta,María,Manual,0,4,0,3,-0.5229483796099159,1.8688016341974816,0.7116839155235517,1,1,1,232.24,0.6837209302325581
PROC03145,2024-01-05 00:29:00,Logística,Manual,68.7,54.78,0,Alta,Sofia,Manual,2,2,0,5,1.2715054658603884,-0.6490627630592763,-0.7128235214731489,1,4,1,0.0,3.1953488372093024
PROC03146,2024-01-01 07:16:00,Facturación,API,5.9,94.99,0,Media,Sofia,Manual,0,0,2,5,-0.8153778951680394,-0.07854925345883555,-0.7128235214731489,1,0,1,0.0,0.2744186046511628
PROC03147,2024-01-02 23:08:00,Facturación,Web,10.4,7.74,1,Baja,Pedro,Manual,0,4,1,4,-0.6658400747121808,-1.3164826957030151,0.7116839155235517,1,1,1,7.74,0.48372093023255813
PROC03148,2024-01-02 01:56:00,Pagos,API,24.0,2.96,3,Baja,María,Revisión,3,0,1,3,-0.2139035506678079,-1.3843030034844155,3.560698789516953,1,1,1,0.9866666666666667,1.1162790697674418
PROC03149,2024-01-06 06:10:00,Pagos,API,11.5,26.31,1,Baja,Sofia,Manual,3,0,1,5,-0.6292863852674153,-1.0530050564769473,0.7116839155235517,1,5,1,26.31,0.5348837209302325
PROC03150,2024-01-06 04:40:00,Pagos,Web,16.6,165.0,0,Media,Sofia,Manual,3,4,2,5,-0.45981018875077545,0.9147770536072392,-0.7128235214731489,1,5,1,0.0,0.772093023255814
PROC03151,2024-01-07 14:16:00,Pagos,Email,20.3,90.33,1,Media,Ana,Manual,3,1,2,0,-0.3368568697092917,-0.1446669593712467,0.7116839155235517,1,6,1,90.33,0.944186046511628
PROC03152,2024-01-01 03:02:00,Soporte,Web,58.2,248.57,1,Alta,Pedro,Manual,4,4,0,4,0.9225838847967182,2.1004973718690856,0.7116839155235517,1,0,1,248.57,2.7069767441860466
PROC03153,2024-01-05 23:50:00,Inventario,Email,22.2,182.9,1,Media,Sofia,Manual,1,1,2,5,-0.2737186788501514,1.1687484990647845,0.7116839155235517,1,4,1,182.9,1.0325581395348837
PROC03154,2024-01-05 15:27:00,Facturación,Manual,13.5,38.9,0,Baja,Sofia,Manual,0,2,1,5,-0.5628251317314782,-0.8743737437221711,-0.7128235214731489,1,4,1,0.0,0.627906976744186
PROC03155,2024-01-04 20:45:00,Pagos,Web,8.5,69.31,0,Baja,Pedro,Manual,3,4,1,4,-0.7289782655713212,-0.44290605342250916,-0.7128235214731489,1,3,1,0.0,0.3953488372093023
PROC03156,2024-01-06 00:41:00,Logística,API,15.8,203.47,0,Alta,Carlos,Manual,2,0,0,1,-0.48639469016515036,1.4606028361073375,-0.7128235214731489,1,5,1,0.0,0.7348837209302326
PROC03157,2024-01-06 07:31:00,Pagos,Manual,21.8,63.79,0,Media,Sofia,Manual,3,2,2,5,-0.28701092955733876,-0.5212257393960091,-0.7128235214731489,1,5,1,0.0,1.013953488372093
PROC03158,2024-01-04 20:55:00,Facturación,API,41.1,133.18,2,Media,Ana,Manual,0,0,2,0,0.35434016706445515,0.4633037913469551,2.1361913525202523,1,3,1,66.59,1.9116279069767443
PROC03159,2024-01-02 02:29:00,Logística,Manual,3.9,21.61,0,Media,Ana,Manual,2,2,2,0,-0.8818391487039767,-1.1196902963456883,-0.7128235214731489,1,1,1,0.0,0.18139534883720929
PROC03160,2024-01-07 18:59:00,Inventario,API,7.5,103.68,0,Baja,Carlos,Manual,1,0,1,1,-0.7622088923392897,0.044747498553794084,-0.7128235214731489,1,6,1,0.0,0.3488372093023256
PROC03161,2024-01-07 03:31:00,Inventario,API,14.3,78.61,0,Baja,Sofia,Manual,1,0,1,5,-0.5362406303171032,-0.31095440857585166,-0.7128235214731489,1,6,1,0.0,0.6651162790697674
PROC03162,2024-01-01 02:39:00,Facturación,Sistema,13.4,39.35,0,Baja,Juan,Manual,0,3,1,2,-0.5661481944082749,-0.8679889867134619,-0.7128235214731489,1,0,1,0.0,0.6232558139534884
PROC03163,2024-01-05 13:15:00,Facturación,Web,14.9,71.36,0,Baja,Carlos,Manual,0,4,1,1,-0.5163022542563221,-0.4138199381606116,-0.7128235214731489,1,4,1,0.0,0.6930232558139535
PROC03164,2024-01-07 09:23:00,Inventario,API,47.3,102.1,1,Media,Ana,Manual,1,0,2,0,0.5603700530258603,0.022329907278770367,0.7116839155235517,1,6,1,102.1,2.1999999999999997
PROC03165,2024-01-06 17:24:00,Facturación,Web,11.8,160.74,0,Media,Pedro,Manual,0,4,2,4,-0.6193171972370247,0.8543346872581252,-0.7128235214731489,1,5,1,0.0,0.5488372093023256
PROC03166,2024-01-05 18:06:00,Pagos,Manual,20.9,235.83,1,Urgente,Juan,Manual,3,2,3,2,-0.3169184936485106,1.919737806778073,0.7116839155235517,1,4,1,235.83,0.9720930232558139
PROC03167,2024-01-02 14:27:00,Pagos,Manual,29.3,145.93,1,Alta,Sofia,Manual,3,2,0,5,-0.037781228797574305,0.6442052399270501,0.7116839155235517,1,1,1,145.93,1.3627906976744186
PROC03168,2024-01-01 20:28:00,Facturación,Web,7.9,190.05,1,Media,Ana,Manual,0,4,2,0,-0.7489166416321023,1.2701951937587201,0.7116839155235517,1,0,1,190.05,0.3674418604651163
PROC03169,2024-01-06 00:26:00,Soporte,Web,38.0,34.35,2,Media,Ana,Manual,4,4,2,0,0.25132522408375246,-0.9389307312546757,2.1361913525202523,1,5,1,17.175,1.7674418604651163
PROC03170,2024-01-04 21:10:00,Logística,Web,23.8,28.99,0,Media,Carlos,Manual,2,4,2,1,-0.22054967602140158,-1.0149802814028568,-0.7128235214731489,1,3,1,0.0,1.1069767441860465
PROC03171,2024-01-05 19:19:00,Inventario,API,17.8,121.44,0,Baja,María,Manual,1,0,1,3,-0.4199334366292132,0.2967325751641851,-0.7128235214731489,1,4,1,0.0,0.8279069767441861
PROC03172,2024-01-04 21:05:00,Facturación,API,49.8,23.28,0,Urgente,Ana,Manual,0,0,3,0,0.6434466199457818,-1.0959957536689229,-0.7128235214731489,1,3,1,0.0,2.316279069767442
PROC03173,2024-01-07 09:47:00,Facturación,Sistema,8.4,65.96,1,Media,María,Manual,0,3,2,3,-0.7323013282481179,-0.4904370222651225,0.7116839155235517,1,6,1,65.96,0.39069767441860465
PROC03174,2024-01-05 04:46:00,Pagos,API,64.4,143.68,1,Alta,Juan,Manual,3,0,0,2,1.1286137707581234,0.6122814548835039,0.7116839155235517,1,4,1,143.68,2.9953488372093027
PROC03175,2024-01-04 10:25:00,Facturación,Web,24.7,211.91,0,Urgente,Pedro,Manual,0,4,3,4,-0.1906421119302299,1.5803525008929065,-0.7128235214731489,1,3,1,0.0,1.1488372093023256
PROC03176,2024-01-06 12:07:00,Soporte,Email,28.2,105.78,1,Media,María,Manual,4,1,2,3,-0.07433491824233981,0.07454303126110377,0.7116839155235517,1,5,1,105.78,1.3116279069767443
PROC03177,2024-01-05 20:56:00,Facturación,API,62.4,31.47,0,Baja,María,Manual,0,0,1,3,1.0621525172221862,-0.9797931761104147,-0.7128235214731489,1,4,1,0.0,2.9023255813953486
PROC03178,2024-01-06 09:18:00,Pagos,API,51.0,81.54,4,Media,María,Revisión,3,0,2,3,0.6833233720673442,-0.2693825462747003,4.985206226513654,1,5,1,20.385,2.372093023255814
PROC03179,2024-01-04 12:46:00,Pagos,Web,27.6,89.18,0,Media,María,Manual,3,4,2,3,-0.0942732943031209,-0.16098356061572575,-0.7128235214731489,1,3,1,0.0,1.2837209302325583
PROC03180,2024-01-07 13:36:00,Inventario,API,42.0,43.81,2,Alta,María,Manual,1,0,0,3,0.3842477311556268,-0.8047089505826992,2.1361913525202523,1,6,1,21.905,1.9534883720930232
PROC03181,2024-01-05 23:21:00,Facturación,Email,17.0,16.4,0,Baja,Juan,Manual,0,1,1,2,-0.4465179380435881,-1.1936115941576328,-0.7128235214731489,1,4,1,0.0,0.7906976744186046
PROC03182,2024-01-02 07:24:00,Pagos,API,23.8,146.03,0,Media,Sofia,Manual,3,0,2,5,-0.22054967602140158,0.6456240748178743,-0.7128235214731489,1,1,1,0.0,1.1069767441860465
PROC03183,2024-01-02 06:09:00,Facturación,Web,1.9,67.51,1,Alta,Sofia,Manual,0,4,0,5,-0.948300402239914,-0.4684450814573461,0.7116839155235517,1,1,1,67.51,0.08837209302325581
PROC03184,2024-01-03 04:47:00,Logística,API,2.8,131.75,1,Urgente,Ana,Manual,2,0,3,0,-0.9183928381487421,0.4430144524081679,0.7116839155235517,1,2,1,131.75,0.13023255813953488
PROC03185,2024-01-05 09:52:00,Facturación,Email,53.1,98.17,1,Baja,Pedro,Manual,0,1,1,4,0.7531076882800783,-0.033430303930623524,0.7116839155235517,1,4,1,98.17,2.469767441860465
PROC03186,2024-01-07 06:09:00,Soporte,Web,1.8,67.83,0,Alta,Ana,Manual,4,4,0,0,-0.9516234649167107,-0.4639048098067085,-0.7128235214731489,1,6,1,0.0,0.08372093023255814
PROC03187,2024-01-05 04:56:00,Logística,API,5.6,60.1,1,Baja,Juan,Manual,2,0,1,2,-0.8253470831984301,-0.5735807468674249,0.7116839155235517,1,4,1,60.1,0.26046511627906976
PROC03188,2024-01-02 16:37:00,Facturación,Sistema,47.7,76.71,0,Alta,Juan,Manual,0,3,0,2,0.5736623037330479,-0.337912271501513,-0.7128235214731489,1,1,1,0.0,2.218604651162791
PROC03189,2024-01-05 11:48:00,Logística,Web,0.0,120.77,0,Baja,María,Manual,2,4,1,3,-1.0114385930990542,0.2872263813956625,-0.7128235214731489,1,4,1,0.0,0.0
PROC03190,2024-01-07 07:20:00,Facturación,Manual,10.0,5.19,0,Urgente,Juan,Manual,0,2,3,2,-0.6791323254193682,-1.3526629854190342,-0.7128235214731489,1,6,1,0.0,0.46511627906976744
PROC03191,2024-01-05 03:11:00,Soporte,API,26.3,118.4,0,Media,Juan,Manual,4,0,2,2,-0.13747310910148008,0.2535999944831273,-0.7128235214731489,1,4,1,0.0,1.2232558139534884
PROC03192,2024-01-04 15:56:00,Pagos,Manual,27.1,111.7,3,Baja,María,Revisión,3,2,1,3,-0.11088860768710519,0.15853805679790084,3.560698789516953,1,3,1,37.233333333333334,1.2604651162790699
PROC03193,2024-01-07 03:39:00,Pagos,API,45.0,145.07,0,Baja,Juan,Manual,3,0,1,2,0.4839396114595326,0.6320032598659612,-0.7128235214731489,1,6,1,0.0,2.0930232558139537
PROC03194,2024-01-06 10:18:00,Pagos,Web,21.2,219.62,0,Baja,Juan,Manual,3,4,1,2,-0.30694930561812,1.689744670975458,-0.7128235214731489,1,5,1,0.0,0.9860465116279069
PROC03195,2024-01-04 06:48:00,Facturación,Manual,21.4,44.89,1,Media,Juan,Manual,0,2,2,2,-0.3003031802645263,-0.7893855337617971,0.7116839155235517,1,3,1,44.89,0.9953488372093022
PROC03196,2024-01-02 19:44:00,Soporte,Web,38.8,19.61,1,Alta,Carlos,Manual,4,4,0,1,0.27790972549812726,-1.1480669941621737,0.7116839155235517,1,1,1,19.61,1.8046511627906976
PROC03197,2024-01-04 23:38:00,Facturación,API,20.7,93.92,0,Alta,Sofia,Manual,0,0,0,5,-0.32356461900210426,-0.09373078679065519,-0.7128235214731489,1,3,1,0.0,0.9627906976744186
PROC03198,2024-01-03 22:32:00,Inventario,Web,28.1,88.24,0,Alta,Ana,Manual,1,4,0,0,-0.0776579809191366,-0.1743206085894741,-0.7128235214731489,1,2,1,0.0,1.3069767441860465
PROC03199,2024-01-05 00:33:00,Pagos,Web,68.4,61.36,1,Alta,Carlos,Manual,3,4,0,1,1.2615362778299979,-0.555703427243039,0.7116839155235517,1,4,1,61.36,3.1813953488372095
PROC03200,2024-01-04 03:23:00,Soporte,Sistema,15.4,114.29,0,Urgente,Ana,Manual,4,3,3,0,-0.4996869408723378,0.1952858804702496,-0.7128235214731489,1,3,1,0.0,0.7162790697674418
PROC03201,2024-01-04 20:51:00,Facturación,API,14.6,47.86,2,Alta,María,Manual,0,0,0,3,-0.5262714422867127,-0.7472461375043161,2.1361913525202523,1,3,1,23.93,0.6790697674418604
PROC03202,2024-01-07 06:10:00,Pagos,Sistema,0.1,68.11,0,Baja,María,Manual,3,3,1,3,-1.0081155304222573,-0.4599320721124005,-0.7128235214731489,1,6,1,0.0,0.004651162790697674
PROC03203,2024-01-07 10:58:00,Pagos,Web,28.5,118.14,0,Alta,Sofia,Manual,3,4,0,5,-0.0643657302119492,0.2499110237669841,-0.7128235214731489,1,6,1,0.0,1.3255813953488371
PROC03204,2024-01-02 13:04:00,Inventario,API,0.9,62.38,0,Baja,Ana,Manual,1,0,1,0,-0.9815310290078825,-0.5412313113566314,-0.7128235214731489,1,1,1,0.0,0.04186046511627907
PROC03205,2024-01-06 19:49:00,Facturación,Web,21.0,88.44,1,Urgente,Ana,Manual,0,4,3,0,-0.31359543097171366,-0.1714829388078255,0.7116839155235517,1,5,1,88.44,0.9767441860465116
PROC03206,2024-01-05 05:31:00,Facturación,Manual,48.9,62.75,1,Baja,Sofia,Manual,0,2,1,5,0.6135390558546101,-0.5359816222605817,0.7116839155235517,1,4,1,62.75,2.2744186046511627
PROC03207,2024-01-07 00:22:00,Facturación,Manual,23.9,32.09,0,Baja,Pedro,Manual,0,2,1,4,-0.2172266133446048,-0.9709963997873042,-0.7128235214731489,1,6,1,0.0,1.111627906976744
PROC03208,2024-01-05 10:01:00,Inventario,Web,9.4,143.65,1,Baja,Ana,Manual,1,4,1,0,-0.6990707014801494,0.6118558044162566,0.7116839155235517,1,4,1,143.65,0.4372093023255814
PROC03209,2024-01-02 08:28:00,Facturación,Email,46.3,134.74,2,Media,Ana,Manual,0,1,2,0,0.5271394262578917,0.4854376156438138,2.1361913525202523,1,1,1,67.37,2.153488372093023
PROC03210,2024-01-05 22:14:00,Inventario,Web,9.4,131.72,0,Baja,María,Manual,1,4,1,3,-0.6990707014801494,0.4425888019409206,-0.7128235214731489,1,4,1,0.0,0.4372093023255814
PROC03211,2024-01-05 09:18:00,Facturación,API,39.6,72.52,0,Urgente,María,Manual,0,0,3,3,0.3044942269125023,-0.39736145342705004,-0.7128235214731489,1,4,1,0.0,1.841860465116279
PROC03212,2024-01-03 15:16:00,Logística,Sistema,28.3,151.53,1,Baja,Juan,Manual,2,3,1,2,-0.0710118555655429,0.7236599938132094,0.7116839155235517,1,2,1,151.53,1.3162790697674418
PROC03213,2024-01-01 03:54:00,Soporte,Email,5.6,156.24,0,Baja,Juan,Manual,4,1,1,2,-0.8253470831984301,0.7904871171710328,-0.7128235214731489,1,0,1,0.0,0.26046511627906976
PROC03214,2024-01-07 08:00:00,Pagos,Sistema,70.7,201.76,0,Baja,María,Manual,3,3,1,3,1.3379667193963256,1.4363407594742423,-0.7128235214731489,1,6,1,0.0,3.288372093023256
PROC03215,2024-01-03 12:07:00,Pagos,Web,6.7,73.61,1,Baja,Juan,Manual,3,4,1,2,-0.7887933937536646,-0.38189615311706543,0.7116839155235517,1,2,1,73.61,0.3116279069767442
PROC03216,2024-01-06 14:03:00,Facturación,Web,136.9,92.82,0,Media,Carlos,Manual,0,4,2,1,3.5378342114358468,-0.10933797058972233,-0.7128235214731489,1,5,1,0.0,6.367441860465116
PROC03217,2024-01-01 08:42:00,Facturación,Web,0.2,31.9,1,Baja,Carlos,Manual,0,4,1,1,-1.0047924677454605,-0.9736921860798703,0.7116839155235517,1,0,1,31.9,0.009302325581395349
PROC03218,2024-01-05 02:24:00,Facturación,API,9.2,219.34,0,Baja,Sofia,Manual,0,0,1,5,-0.7057168268337431,1.68577193328115,-0.7128235214731489,1,4,1,0.0,0.42790697674418604
PROC03219,2024-01-04 09:28:00,Inventario,Manual,6.7,63.84,1,Baja,Juan,Manual,1,2,1,2,-0.7887933937536646,-0.5205163219505969,0.7116839155235517,1,3,1,63.84,0.3116279069767442
PROC03220,2024-01-07 19:41:00,Pagos,Web,0.4,24.2,0,Baja,Juan,Automático,3,4,1,2,-0.9981463423918668,-1.0829424726733394,-0.7128235214731489,1,6,1,0.0,0.018604651162790697
PROC03221,2024-01-05 01:12:00,Soporte,Manual,39.5,205.75,0,Alta,Ana,Manual,4,2,0,0,0.30117116423570534,1.4929522716181312,-0.7128235214731489,1,4,1,0.0,1.8372093023255813
PROC03222,2024-01-05 22:42:00,Pagos,Web,35.5,71.44,0,Media,Ana,Manual,3,4,2,0,0.16824865716383097,-0.4126848702479522,-0.7128235214731489,1,4,1,0.0,1.6511627906976745
PROC03223,2024-01-05 01:22:00,Inventario,Web,47.2,277.69,0,Baja,Carlos,Manual,1,4,1,1,0.5570469903490637,2.5136620920771144,-0.7128235214731489,1,4,1,0.0,2.1953488372093024
PROC03224,2024-01-01 21:56:00,Pagos,Manual,8.9,83.94,1,Baja,Sofia,Manual,3,2,1,5,-0.7156860148641336,-0.23533050889491786,0.7116839155235517,1,0,1,83.94,0.41395348837209306
PROC03225,2024-01-01 18:44:00,Pagos,API,17.6,43.58,1,Media,Carlos,Manual,3,0,2,1,-0.4265795619828069,-0.8079722708315951,0.7116839155235517,1,0,1,43.58,0.8186046511627908
PROC03226,2024-01-04 21:41:00,Facturación,Manual,32.3,147.37,1,Baja,Ana,Manual,0,2,1,0,0.06191065150633136,0.6646364623549197,0.7116839155235517,1,3,1,147.37,1.5023255813953487
PROC03227,2024-01-04 18:23:00,Pagos,Web,17.4,67.99,1,Media,Ana,Manual,3,4,2,0,-0.43322568733640066,-0.4616346739813897,0.7116839155235517,1,3,1,67.99,0.8093023255813953
PROC03228,2024-01-02 19:07:00,Pagos,Manual,35.9,128.31,1,Urgente,Sofia,Manual,3,2,3,5,0.18154090787101837,0.39420653216381285,0.7116839155235517,1,1,1,128.31,1.669767441860465
PROC03229,2024-01-07 09:35:00,Inventario,Web,30.2,45.85,0,Baja,Ana,Manual,1,4,1,0,-0.007873664706402618,-0.7757647188098841,-0.7128235214731489,1,6,1,0.0,1.4046511627906977
PROC03230,2024-01-04 22:32:00,Soporte,Web,3.7,118.36,1,Baja,Juan,Manual,4,4,1,2,-0.8884852740575704,0.2530324605267975,0.7116839155235517,1,3,1,118.36,0.17209302325581396
PROC03231,2024-01-01 22:58:00,Pagos,Manual,45.6,59.46,0,Baja,María,Manual,3,2,1,3,0.5038779875203139,-0.5826612901687003,-0.7128235214731489,1,0,1,0.0,2.1209302325581394
PROC03232,2024-01-03 08:14:00,Facturación,Email,38.3,140.68,1,Media,Carlos,Manual,0,1,2,1,0.26129441211414295,0.5697164081587757,0.7116839155235517,1,2,1,140.68,1.7813953488372092
PROC03233,2024-01-02 01:19:00,Pagos,Web,32.0,76.56,0,Baja,Pedro,Manual,3,4,1,4,0.05194146347594088,-0.34004052383774924,-0.7128235214731489,1,1,1,0.0,1.4883720930232558
PROC03234,2024-01-05 00:17:00,Pagos,Web,5.1,92.71,0,Media,Sofia,Manual,3,4,2,5,-0.8419623965824145,-0.11089868896962903,-0.7128235214731489,1,4,1,0.0,0.23720930232558138
PROC03235,2024-01-06 12:15:00,Facturación,API,9.4,66.97,0,Alta,Ana,Manual,0,0,0,0,-0.6990707014801494,-0.47610678986779725,-0.7128235214731489,1,5,1,0.0,0.4372093023255814
